,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Grade_Class
848,1849,17,Female,Caucasian,High School,4.6,23,Yes,High,No,Yes,No,No,1.0,4.0,A
849,1850,16,Female,Caucasian,High School,8.1,5,No,Moderate,No,No,No,No,2.8,2.0,D
850,1851,17,Female,African American,High School,16.5,20,Yes,Moderate,Yes,No,No,No,1.8,4.0,A
851,1852,16,Female,African American,None,4.6,20,No,Moderate,Yes,No,No,No,1.2,4.0,A
852,1853,15,Female,Asian,Some College,10.5,13,Yes,High,No,Yes,No,Yes,2.4,3.0,B
853,1854,17,Female,Caucasian,Bachelor's,16.1,29,No,Moderate,No,Yes,Yes,No,0.4,4.0,A
854,1855,17,Female,African American,None,7.1,9,No,High,Yes,No,No,No,2.3,3.0,B
855,1856,15,Male,Caucasian,None,12.8,25,Yes,Low,No,No,No,No,0.9,4.0,A
856,1857,17,Male,Asian,Some College,4.9,26,No,Very High,No,No,No,No,0.7,4.0,A
857,1858,17,Male,African American,Bachelor's,2.2,7,No,High,Yes,No,No,No,2.2,3.0,B
858,1859,16,Male,African American,High School,15.9,6,Yes,Low,No,No,Yes,Yes,2.9,2.0,D
859,1860,17,Male,Caucasian,High School,2.0,7,Yes,High,Yes,No,No,No,2.9,2.0,D
860,1861,18,Male,African American,Some College,5.4,27,No,Moderate,No,No,No,No,0.0,4.0,A
861,1862,15,Male,Caucasian,High School,17.1,7,No,Low,Yes,No,No,No,2.6,2.0,D
862,1863,16,Female,Caucasian,None,6.9,22,No,Low,No,Yes,No,No,1.2,4.0,A
863,1864,16,Female,Caucasian,Some College,19.5,1,No,None,Yes,No,No,No,3.3,1.0,F
864,1865,18,Female,African American,Some College,19.6,26,Yes,High,No,No,No,No,1.5,4.0,A
865,1866,15,Female,Caucasian,Some College,5.4,15,No,Moderate,No,No,No,No,1.4,4.0,A
866,1867,15,Male,Caucasian,Some College,0.8,8,No,Moderate,No,No,No,Yes,2.2,3.0,B
867,1868,16,Male,Asian,Some College,14.1,12,Yes,Low,Yes,No,No,No,2.1,3.0,B
868,1869,17,Female,Caucasian,High School,9.0,22,No,Moderate,No,No,No,Yes,1.0,4.0,A
869,1870,16,Female,African American,High School,2.0,11,No,Moderate,No,No,No,No,1.6,4.0,A
870,1871,15,Male,Caucasian,High School,14.2,26,No,High,No,No,No,No,0.9,4.0,A
871,1872,18,Female,Caucasian,High School,0.6,21,No,Very High,No,Yes,No,No,1.3,4.0,A
872,1873,16,Female,Asian,Some College,17.4,24,No,Moderate,Yes,No,No,Yes,1.3,4.0,A
873,1874,15,Female,Caucasian,Bachelor's,2.8,28,No,Moderate,Yes,No,No,No,0.1,4.0,A
874,1875,16,Female,Caucasian,Higher,2.5,16,No,Moderate,No,Yes,Yes,No,1.7,4.0,A
875,1876,17,Male,African American,Some College,3.5,26,No,High,No,No,No,Yes,0.5,4.0,A
876,1877,16,Female,African American,High School,19.2,1,No,Low,Yes,No,No,No,3.6,0.0,F
877,1878,16,Female,African American,High School,13.9,12,No,Moderate,Yes,No,No,No,2.1,3.0,B
878,1879,15,Male,Caucasian,Bachelor's,16.0,0,No,High,Yes,No,No,No,3.4,1.0,F
879,1880,15,Male,Caucasian,Some College,8.0,25,No,None,No,No,No,No,0.0,4.0,A
880,1881,15,Female,Asian,Some College,6.7,27,No,Low,No,No,No,No,0.1,4.0,A
881,1882,16,Male,African American,Some College,4.7,18,No,High,No,Yes,No,No,1.4,4.0,A
882,1883,17,Female,Asian,Some College,9.6,10,No,Low,No,No,No,No,1.9,4.0,A
883,1884,18,Female,Asian,Bachelor's,11.0,4,No,Moderate,Yes,No,No,No,2.9,2.0,D
884,1885,18,Male,Asian,None,12.6,0,Yes,Moderate,No,No,No,No,3.7,0.0,F
885,1886,15,Female,Caucasian,Some College,5.1,19,No,Moderate,No,No,Yes,No,1.2,4.0,A
886,1887,15,Female,Caucasian,Bachelor's,19.0,29,Yes,Low,Yes,No,No,No,1.0,4.0,A
887,1888,16,Female,Asian,High School,3.4,12,Yes,Very High,No,Yes,No,No,2.5,2.0,D
888,1889,18,Female,Caucasian,Some College,19.3,7,No,None,Yes,Yes,No,No,2.6,2.0,D
889,1890,15,Male,Caucasian,High School,0.3,5,No,High,No,No,No,No,2.5,3.0,B
890,1891,17,Male,Asian,Higher,9.6,28,Yes,None,No,No,No,No,0.5,4.0,A
891,1892,17,Female,Asian,None,6.7,16,No,Moderate,No,Yes,No,No,1.8,4.0,A
892,1893,15,Male,Caucasian,Some College,9.0,11,Yes,Low,No,No,No,No,2.3,3.0,B
893,1894,15,Female,Caucasian,High School,11.4,0,No,Low,No,No,No,No,3.1,1.0,F
894,1895,18,Female,Caucasian,Some College,8.7,2,No,Low,No,No,No,No,2.6,2.0,D
895,1896,18,Female,Asian,High School,8.3,13,No,Moderate,No,Yes,No,No,2.3,3.0,B
896,1897,16,Female,Other,High School,14.7,25,No,Moderate,Yes,No,No,No,1.1,4.0,A
897,1898,18,Female,Caucasian,Some College,13.7,7,No,Low,No,Yes,No,No,2.7,2.0,D
898,1899,17,Male,Caucasian,Bachelor's,16.7,10,No,Very High,No,No,No,No,2.6,2.0,D
899,1900,17,Female,Asian,High School,5.0,26,Yes,Low,No,No,No,No,0.2,4.0,A
900,1901,15,Male,Caucasian,High School,12.2,13,Yes,Moderate,No,No,No,No,2.2,3.0,B
901,1902,18,Male,African American,Some College,11.7,7,No,Low,No,No,No,Yes,2.6,2.0,D
902,1903,16,Female,Other,Some College,7.4,28,Yes,Moderate,No,Yes,No,No,0.8,4.0,A
903,1904,17,Female,Caucasian,Bachelor's,9.7,2,Yes,High,No,No,No,No,3.4,1.0,F
904,1905,17,Female,African American,High School,6.3,6,Yes,Moderate,No,No,Yes,No,2.6,2.0,D
905,1906,16,Female,Caucasian,Some College,2.8,27,No,Low,No,No,No,No,0.3,4.0,A
906,1907,16,Female,Caucasian,High School,4.3,18,Yes,Low,Yes,No,No,Yes,1.7,4.0,A
907,1908,17,Male,Asian,High School,2.1,3,No,High,No,No,No,No,2.4,3.0,B
908,1909,17,Female,Caucasian,Some College,13.7,24,No,Low,No,No,No,No,0.8,4.0,A
909,1910,16,Female,Other,Some College,13.2,15,Yes,Moderate,Yes,No,Yes,No,2.2,3.0,B
910,1911,17,Male,African American,Some College,19.0,12,No,Low,Yes,Yes,No,No,2.5,3.0,B
911,1912,15,Male,Caucasian,High School,14.6,19,No,Low,Yes,No,Yes,Yes,1.4,4.0,A
912,1913,15,Female,Caucasian,Some College,1.0,18,Yes,Low,No,Yes,No,No,1.4,4.0,A
913,1914,16,Male,Caucasian,Some College,17.7,4,No,High,Yes,No,No,No,3.1,1.0,F
914,1915,18,Female,Caucasian,Higher,17.3,22,Yes,High,Yes,No,No,No,1.6,4.0,A
915,1916,16,Male,Caucasian,High School,8.9,4,Yes,Moderate,Yes,No,No,No,3.2,1.0,F
916,1917,16,Male,Caucasian,High School,11.7,19,No,Low,No,Yes,No,No,1.2,4.0,A
917,1918,18,Female,Caucasian,High School,19.5,23,No,Moderate,No,No,Yes,Yes,1.3,4.0,A
918,1919,18,Male,Asian,Some College,10.6,3,Yes,Moderate,Yes,Yes,No,No,3.5,1.0,F
919,1920,18,Male,African American,High School,18.1,1,No,Moderate,No,No,Yes,Yes,3.9,0.0,F
920,1921,15,Male,Asian,Bachelor's,1.7,25,Yes,None,No,No,No,Yes,0.2,4.0,A
921,1922,17,Male,Caucasian,High School,3.8,12,Yes,Very High,No,No,No,No,2.2,3.0,B
922,1923,15,Male,Caucasian,Bachelor's,8.8,29,No,Moderate,No,No,No,No,0.0,4.0,A
923,1924,17,Male,African American,High School,11.7,15,No,Very High,No,No,Yes,No,2.4,3.0,B
924,1925,15,Female,Caucasian,Some College,16.3,21,Yes,None,No,Yes,No,No,1.4,4.0,A
925,1926,17,Female,Caucasian,Bachelor's,19.8,1,No,Low,Yes,Yes,No,No,3.5,0.0,F
926,1927,15,Male,Asian,High School,7.8,18,No,Low,No,Yes,No,No,1.4,4.0,A
927,1928,18,Female,Asian,Higher,0.9,16,Yes,High,No,Yes,Yes,No,1.8,4.0,A
928,1929,16,Female,African American,Some College,16.0,4,Yes,Moderate,Yes,Yes,No,No,3.3,1.0,F
929,1930,15,Female,Caucasian,Bachelor's,12.1,24,No,High,No,Yes,No,No,1.2,4.0,A
930,1931,17,Male,Asian,Some College,4.0,17,No,High,No,No,No,No,1.4,4.0,A
931,1932,18,Female,African American,High School,9.9,27,No,High,No,No,Yes,No,0.5,4.0,A
932,1933,15,Male,Asian,High School,14.8,22,Yes,High,No,No,No,No,1.5,4.0,A
933,1934,15,Female,Asian,High School,15.4,20,Yes,High,No,No,No,No,2.0,3.0,B
934,1935,18,Male,Asian,None,10.0,17,Yes,High,Yes,Yes,No,No,2.3,3.0,B
935,1936,15,Male,African American,High School,6.1,7,No,Moderate,Yes,No,No,No,2.1,3.0,B
936,1937,16,Female,Caucasian,High School,19.5,26,Yes,High,Yes,No,No,Yes,1.7,4.0,A
937,1938,15,Female,African American,Some College,13.3,14,Yes,High,No,No,No,No,2.6,2.0,D
938,1939,16,Male,African American,Some College,8.2,12,No,Moderate,No,No,No,No,2.0,4.0,A
939,1940,16,Female,Asian,High School,5.6,12,No,Very High,No,No,No,No,2.1,3.0,B
940,1941,18,Female,Caucasian,High School,14.6,15,Yes,None,No,No,No,No,1.4,4.0,A
941,1942,15,Female,Caucasian,Some College,4.8,21,No,Moderate,No,No,No,No,0.7,4.0,A
942,1943,18,Male,Asian,High School,3.4,19,No,Low,Yes,No,Yes,No,1.1,4.0,A
943,1944,15,Male,Asian,None,10.6,12,No,Low,No,No,No,Yes,1.6,4.0,A
944,1945,15,Female,Other,High School,5.8,19,No,High,No,No,No,Yes,1.1,4.0,A
945,1946,17,Female,Asian,Bachelor's,12.6,1,No,Very High,No,No,No,No,3.4,1.0,F
946,1947,15,Female,African American,Bachelor's,2.4,2,No,High,No,No,No,No,2.7,2.0,D
947,1948,18,Male,African American,High School,13.1,14,Yes,Very High,Yes,No,Yes,No,3.0,2.0,D
948,1949,16,Male,Asian,Some College,5.7,22,Yes,Low,Yes,Yes,No,No,1.3,4.0,A
949,1950,15,Female,African American,Some College,0.0,18,Yes,Low,No,No,No,No,1.2,4.0,A
950,1951,17,Female,African American,Some College,2.5,12,No,Moderate,No,Yes,No,No,2.0,4.0,A
951,1952,18,Female,Caucasian,Some College,18.7,4,Yes,High,Yes,Yes,No,Yes,3.8,0.0,F
952,1953,15,Female,Caucasian,Some College,17.3,25,Yes,None,Yes,Yes,No,No,1.2,4.0,A
953,1954,18,Female,Asian,High School,4.7,21,No,Very High,Yes,No,No,No,1.5,4.0,A
954,1955,17,Female,Caucasian,None,15.6,5,No,High,No,No,No,Yes,3.2,1.0,F
955,1956,17,Male,Caucasian,Some College,12.2,13,No,Very High,No,No,No,Yes,1.8,4.0,A
956,1957,18,Female,Caucasian,Bachelor's,19.4,3,Yes,Moderate,No,No,No,No,3.0,1.0,F
957,1958,15,Male,Caucasian,Some College,7.5,21,No,Moderate,No,Yes,Yes,No,1.2,4.0,A
958,1959,16,Female,Caucasian,Bachelor's,13.6,18,Yes,High,Yes,No,No,No,1.8,4.0,A
959,1960,17,Female,Caucasian,Higher,1.3,22,No,High,No,Yes,No,No,0.8,4.0,A
960,1961,15,Male,Other,High School,7.9,6,No,Low,No,Yes,No,No,2.4,3.0,B
961,1962,15,Male,African American,Some College,19.3,3,Yes,Very High,No,No,No,No,3.6,0.0,F
962,1963,16,Male,Caucasian,Some College,10.8,1,No,High,Yes,No,Yes,No,3.2,1.0,F
963,1964,17,Male,Caucasian,Higher,5.8,26,No,None,No,No,No,No,0.0,4.0,A
964,1965,17,Female,African American,Higher,2.4,6,Yes,Low,No,No,Yes,No,2.8,2.0,D
965,1966,15,Male,Caucasian,Some College,14.1,2,Yes,Moderate,Yes,No,No,No,3.4,1.0,F
966,1967,15,Female,Asian,High School,12.9,14,No,Moderate,No,Yes,No,Yes,2.1,3.0,B
967,1968,16,Male,African American,Some College,7.5,0,No,High,No,No,No,No,3.2,1.0,F
968,1969,16,Female,Asian,High School,19.0,1,No,None,No,No,No,No,3.0,2.0,D
969,1970,17,Female,Caucasian,Some College,0.4,9,Yes,High,Yes,No,No,No,2.5,3.0,B
970,1971,18,Female,African American,Bachelor's,6.1,15,No,High,Yes,No,Yes,No,2.1,3.0,B
971,1972,17,Female,Caucasian,High School,18.4,24,No,Low,Yes,No,No,Yes,0.8,4.0,A
972,1973,15,Female,Other,Some College,6.4,27,No,Moderate,Yes,No,Yes,No,0.7,4.0,A
973,1974,17,Female,African American,Some College,5.0,14,Yes,Low,Yes,No,No,No,1.7,4.0,A
974,1975,18,Male,Caucasian,Some College,10.7,23,Yes,Low,Yes,No,No,No,1.3,4.0,A
975,1976,16,Female,Caucasian,High School,16.5,14,Yes,Moderate,No,No,No,No,1.9,4.0,A
976,1977,18,Male,Caucasian,Some College,2.1,13,No,Very High,Yes,No,No,No,2.2,3.0,B
977,1978,18,Male,African American,Bachelor's,18.9,21,Yes,Low,No,Yes,Yes,No,1.8,4.0,A
978,1979,18,Female,Caucasian,Bachelor's,15.9,13,No,Moderate,Yes,No,No,No,1.9,4.0,A
979,1980,16,Male,African American,High School,3.6,5,No,Low,Yes,No,No,No,2.8,2.0,D
980,1981,18,Female,Caucasian,Bachelor's,14.2,13,Yes,Low,No,No,No,No,2.1,3.0,B
981,1982,18,Male,African American,Some College,7.7,16,No,Moderate,No,No,Yes,No,1.4,4.0,A
982,1983,18,Female,Asian,High School,8.0,17,No,High,No,Yes,No,No,1.7,4.0,A
983,1984,15,Male,Asian,None,15.7,19,Yes,None,No,Yes,No,No,1.2,4.0,A
984,1985,18,Female,Asian,High School,19.3,18,No,Very High,No,No,No,No,1.5,4.0,A
985,1986,16,Female,Caucasian,Bachelor's,2.5,29,No,None,No,Yes,No,No,0.1,4.0,A
986,1987,18,Female,Caucasian,Some College,8.4,16,No,High,No,Yes,No,No,1.6,4.0,A
987,1988,18,Female,African American,Some College,9.6,15,No,High,Yes,No,No,No,2.1,3.0,B
988,1989,16,Male,Caucasian,High School,7.5,7,Yes,Moderate,No,Yes,No,No,3.0,1.0,F
989,1990,18,Female,Caucasian,Some College,7.3,6,No,Low,No,No,No,No,2.1,3.0,B
990,1991,16,Male,Caucasian,None,1.0,19,Yes,Moderate,No,No,Yes,No,1.7,4.0,A
991,1992,18,Male,Caucasian,High School,13.7,27,No,High,Yes,Yes,No,No,1.1,4.0,A
992,1993,16,Male,Caucasian,Some College,8.7,11,No,High,No,No,Yes,No,2.3,3.0,B
993,1994,18,Female,Asian,High School,3.9,8,No,Moderate,No,Yes,No,No,2.1,3.0,B
994,1995,18,Male,Caucasian,Bachelor's,16.3,26,Yes,Moderate,No,No,No,No,0.7,4.0,A
995,1996,15,Male,African American,High School,16.1,13,No,High,No,Yes,No,No,1.9,4.0,A
996,1997,15,Male,Caucasian,Some College,9.7,19,Yes,Very High,No,No,No,No,1.6,4.0,A
997,1998,18,Female,African American,Some College,6.0,0,No,High,No,No,Yes,No,3.5,0.0,F
998,1999,18,Female,Caucasian,Some College,12.8,9,Yes,High,No,No,Yes,No,2.6,2.0,D
999,2000,17,Male,Asian,High School,5.8,16,Yes,Moderate,Yes,Yes,No,No,1.8,4.0,A
1000,2001,16,Female,Asian,None,4.7,16,Yes,High,Yes,No,Yes,No,1.8,4.0,A
1001,2002,17,Female,Caucasian,Bachelor's,14.6,16,Yes,High,No,No,No,Yes,1.8,4.0,A
1002,2003,15,Male,Other,High School,0.8,3,No,High,Yes,No,Yes,Yes,3.2,1.0,F
1003,2004,15,Male,Other,Bachelor's,1.9,16,Yes,Moderate,No,No,No,No,1.3,4.0,A
1004,2005,15,Female,Asian,Higher,0.1,17,No,Moderate,No,Yes,Yes,Yes,1.4,4.0,A
1005,2006,15,Male,Asian,High School,3.1,19,No,Moderate,No,No,Yes,Yes,1.1,4.0,A
1006,2007,18,Female,Caucasian,High School,1.4,22,No,Moderate,No,No,No,Yes,0.8,4.0,A
1007,2008,15,Female,African American,Some College,19.9,1,No,Moderate,No,No,No,No,3.1,1.0,F
1008,2009,18,Female,Caucasian,Higher,5.8,7,No,High,Yes,No,No,No,2.5,2.0,D
1009,2010,18,Female,Caucasian,Bachelor's,3.0,12,No,Moderate,Yes,No,No,No,1.7,4.0,A
1010,2011,15,Female,Other,Some College,4.8,22,No,Low,No,Yes,Yes,No,0.8,4.0,A
1011,2012,15,Female,Caucasian,Some College,18.7,24,No,High,No,Yes,No,No,1.1,4.0,A
1012,2013,16,Male,Asian,High School,10.4,29,No,High,No,No,No,No,0.3,4.0,A
1013,2014,17,Male,Asian,Higher,7.3,21,Yes,Moderate,No,No,No,No,1.5,4.0,A
1014,2015,15,Female,Asian,Higher,17.5,19,Yes,Low,No,Yes,No,No,1.7,4.0,A
1015,2016,16,Female,Other,High School,7.9,21,Yes,Very High,Yes,No,No,No,1.9,4.0,A
1016,2017,16,Female,Caucasian,High School,6.7,14,No,High,No,No,No,No,1.9,4.0,A
1017,2018,17,Male,Caucasian,High School,4.1,19,No,Low,Yes,No,No,No,1.1,4.0,A
1018,2019,18,Female,Caucasian,High School,7.6,22,Yes,None,No,No,No,No,1.0,4.0,A
1019,2020,15,Male,Caucasian,Bachelor's,6.3,8,Yes,Moderate,Yes,No,No,No,2.7,2.0,D
1020,2021,17,Female,Caucasian,High School,13.5,2,Yes,High,Yes,Yes,No,No,3.5,0.0,F
1021,2022,15,Female,Caucasian,None,5.8,2,No,Low,Yes,No,No,No,2.8,2.0,D
1022,2023,16,Male,Asian,High School,11.5,1,No,Moderate,Yes,Yes,No,No,3.5,1.0,F
1023,2024,16,Male,African American,Higher,1.3,0,Yes,Moderate,No,No,Yes,No,3.6,0.0,F
1024,2025,18,Female,Caucasian,Some College,3.8,13,No,High,No,No,No,No,1.6,4.0,A
1025,2026,16,Female,African American,Some College,8.1,16,No,Moderate,Yes,No,Yes,No,1.9,4.0,A
1026,2027,16,Female,Caucasian,High School,18.7,12,Yes,Moderate,No,Yes,No,No,2.4,3.0,B
1027,2028,17,Male,Caucasian,Higher,7.5,18,Yes,Very High,Yes,No,Yes,No,2.4,3.0,B
1028,2029,15,Male,Asian,Bachelor's,13.3,29,No,Low,No,No,No,No,0.4,4.0,A
1029,2030,15,Male,African American,High School,5.1,22,No,Low,No,Yes,Yes,No,0.7,4.0,A
1030,2031,17,Male,Asian,None,2.5,14,Yes,High,No,Yes,Yes,No,2.6,2.0,D
1031,2032,18,Male,Caucasian,None,1.2,26,No,Low,Yes,Yes,No,No,0.7,4.0,A
1032,2033,15,Male,Asian,High School,6.1,24,Yes,High,Yes,No,Yes,No,1.6,4.0,A
1033,2034,16,Female,African American,Some College,3.2,13,Yes,None,No,Yes,No,No,2.1,3.0,B
1034,2035,15,Female,African American,Bachelor's,3.5,1,Yes,Low,No,No,No,No,3.1,1.0,F
1035,2036,16,Male,African American,Some College,15.2,6,Yes,Very High,Yes,Yes,No,No,3.5,0.0,F
1036,2037,18,Female,Asian,Bachelor's,0.3,16,No,Moderate,Yes,Yes,Yes,No,2.1,3.0,B
1037,2038,17,Female,African American,Some College,11.2,17,No,High,No,Yes,Yes,Yes,1.8,4.0,A
1038,2039,15,Male,African American,Some College,7.6,5,No,Low,Yes,Yes,No,No,2.6,2.0,D
1039,2040,17,Female,Other,Some College,10.1,26,No,Low,No,No,No,No,0.3,4.0,A
1040,2041,15,Male,Asian,High School,11.3,20,No,High,No,Yes,Yes,No,1.7,4.0,A
1041,2042,16,Male,Caucasian,High School,6.3,7,No,Moderate,No,No,No,No,2.1,3.0,B
1042,2043,17,Female,Asian,Some College,5.9,27,Yes,Moderate,Yes,Yes,Yes,No,0.8,4.0,A
1043,2044,15,Male,Caucasian,None,14.7,26,No,None,Yes,Yes,No,No,0.6,4.0,A
1044,2045,16,Male,Caucasian,High School,17.4,1,No,Moderate,Yes,No,No,No,3.4,1.0,F
1045,2046,17,Male,African American,Some College,3.9,0,No,High,Yes,No,No,No,3.3,1.0,F
1046,2047,17,Male,Other,Higher,2.0,15,No,High,No,Yes,No,No,1.6,4.0,A
1047,2048,15,Male,Other,Some College,18.0,6,No,High,Yes,No,No,Yes,2.8,2.0,D
1048,2049,15,Male,Caucasian,Bachelor's,7.0,21,No,High,No,No,No,No,1.1,4.0,A
1049,2050,15,Male,African American,Some College,11.0,23,No,Moderate,Yes,No,No,No,1.4,4.0,A
1050,2051,16,Male,Caucasian,Some College,7.2,10,Yes,Moderate,No,No,No,No,2.2,3.0,B
1051,2052,15,Female,Other,Some College,2.5,14,Yes,High,Yes,No,No,No,2.3,3.0,B
1052,2053,17,Female,Other,Bachelor's,11.8,12,Yes,Low,Yes,No,No,No,2.3,3.0,B
1053,2054,17,Female,African American,Some College,10.5,29,No,Low,Yes,No,No,No,0.4,4.0,A
1054,2055,15,Male,Asian,Some College,4.1,23,No,Very High,Yes,Yes,No,No,1.5,4.0,A
1055,2056,15,Male,Asian,Some College,9.0,1,No,None,No,No,No,No,2.7,2.0,D
1056,2057,18,Female,African American,Some College,15.9,13,No,Low,Yes,No,No,No,1.8,4.0,A
1057,2058,17,Female,Caucasian,High School,11.8,23,No,Moderate,No,No,Yes,No,0.8,4.0,A
1058,2059,16,Female,Caucasian,None,1.9,5,No,High,Yes,No,No,No,2.9,2.0,D
1059,2060,18,Male,African American,None,11.0,8,Yes,Moderate,Yes,No,Yes,No,3.1,1.0,F
1060,2061,15,Female,African American,Bachelor's,14.1,27,No,Moderate,No,Yes,No,No,0.9,4.0,A
1061,2062,15,Female,Caucasian,High School,15.9,6,No,Very High,Yes,No,Yes,No,3.5,1.0,F
1062,2063,17,Male,Other,High School,12.6,17,No,High,No,No,No,No,1.8,4.0,A
1063,2064,15,Female,Caucasian,Some College,3.1,23,No,High,Yes,Yes,No,No,1.2,4.0,A
1064,2065,16,Male,African American,High School,14.2,8,Yes,None,Yes,No,Yes,No,2.4,3.0,B
1065,2066,17,Male,African American,Some College,13.5,22,No,Low,No,No,No,No,0.9,4.0,A
1066,2067,15,Male,African American,High School,0.5,3,No,Moderate,No,Yes,No,No,3.1,1.0,F
1067,2068,17,Female,African American,Higher,8.2,8,No,Low,No,No,No,No,2.2,3.0,B
1068,2069,15,Female,Caucasian,Bachelor's,6.7,3,No,None,Yes,Yes,No,No,2.6,2.0,D
1069,2070,15,Male,Caucasian,Bachelor's,13.4,11,No,Low,Yes,No,Yes,No,2.4,3.0,B
1070,2071,15,Female,African American,Some College,4.3,3,Yes,Moderate,No,No,Yes,No,3.5,1.0,F
1071,2072,16,Female,African American,Some College,11.8,24,Yes,High,Yes,Yes,No,No,1.4,4.0,A
1072,2073,16,Female,Caucasian,High School,18.3,29,Yes,High,No,No,No,No,0.9,4.0,A
1073,2074,17,Female,Asian,None,16.0,23,No,None,No,No,Yes,No,0.9,4.0,A
1074,2075,15,Male,Caucasian,None,18.4,19,No,Moderate,No,Yes,Yes,No,1.8,4.0,A
1075,2076,15,Female,African American,Some College,19.6,13,No,Low,No,No,No,No,2.1,3.0,B
1076,2077,16,Male,Asian,Some College,0.2,23,Yes,Moderate,No,Yes,No,No,0.9,4.0,A
1077,2078,15,Male,Caucasian,Some College,12.5,23,Yes,Moderate,No,Yes,No,No,1.4,4.0,A
1078,2079,16,Female,Caucasian,None,8.3,6,Yes,Moderate,No,No,Yes,No,3.1,1.0,F
1079,2080,15,Male,Asian,Some College,17.2,25,No,High,Yes,No,No,No,1.1,4.0,A
1080,2081,17,Female,African American,Some College,5.0,12,No,High,No,No,No,No,2.1,3.0,B
1081,2082,15,Female,African American,Some College,19.6,21,No,High,No,Yes,No,No,1.6,4.0,A
1082,2083,15,Male,Asian,Some College,12.3,7,No,High,No,No,Yes,No,2.5,3.0,B
1083,2084,18,Male,Asian,High School,15.9,22,No,High,No,No,Yes,No,1.1,4.0,A
1084,2085,16,Male,Other,Bachelor's,1.7,4,No,High,No,No,No,No,2.7,2.0,D
1085,2086,15,Male,African American,Some College,3.7,11,Yes,Moderate,No,No,No,No,1.7,4.0,A
1086,2087,15,Female,Caucasian,High School,15.2,12,No,Moderate,Yes,No,Yes,No,2.4,3.0,B
1087,2088,18,Female,Caucasian,High School,0.4,28,No,High,Yes,Yes,No,No,0.4,4.0,A
1088,2089,18,Female,Caucasian,Some College,16.3,19,No,None,No,No,No,No,0.7,4.0,A
1089,2090,16,Male,African American,Bachelor's,0.3,13,No,High,No,No,No,No,1.8,4.0,A
1090,2091,18,Male,Caucasian,Some College,13.1,27,Yes,Very High,No,Yes,No,No,1.0,4.0,A
1091,2092,17,Male,Other,High School,7.3,17,No,High,No,No,No,No,1.9,4.0,A
1092,2093,18,Female,African American,Bachelor's,12.2,26,No,None,Yes,Yes,No,No,1.0,4.0,A
1093,2094,17,Male,African American,Some College,13.9,23,Yes,Moderate,Yes,No,No,No,1.4,4.0,A
1094,2095,16,Female,Caucasian,Some College,6.8,24,No,High,Yes,No,Yes,No,0.7,4.0,A
1095,2096,16,Male,Caucasian,Some College,2.2,19,No,Very High,No,Yes,No,No,1.5,4.0,A
1096,2097,16,Female,Caucasian,High School,1.4,3,Yes,Moderate,Yes,No,No,No,3.4,1.0,F
1097,2098,16,Female,Caucasian,Some College,11.8,20,Yes,High,No,No,No,No,1.8,4.0,A
1098,2099,16,Male,Caucasian,High School,10.4,17,No,High,No,No,No,No,1.8,4.0,A
1099,2100,17,Male,African American,Higher,14.8,6,No,Low,No,Yes,Yes,Yes,3.2,1.0,F
1100,2101,17,Female,Asian,Some College,10.2,14,No,High,Yes,Yes,No,Yes,2.0,3.0,B
1101,2102,16,Female,Asian,Some College,8.4,20,Yes,Moderate,Yes,No,No,No,1.7,4.0,A
1102,2103,18,Male,African American,Some College,8.0,5,No,Moderate,No,Yes,No,Yes,3.1,1.0,F
1103,2104,15,Male,Caucasian,Bachelor's,0.5,15,Yes,Moderate,No,No,No,No,1.4,4.0,A
1104,2105,16,Female,Asian,Bachelor's,6.7,19,Yes,High,Yes,No,No,Yes,1.6,4.0,A
1105,2106,18,Male,Asian,Some College,19.5,23,Yes,High,Yes,Yes,No,No,2.2,3.0,B
1106,2107,15,Female,Caucasian,Some College,17.5,7,No,Moderate,No,Yes,No,No,3.1,1.0,F
1107,2108,16,Female,Asian,Some College,6.6,27,No,High,Yes,No,No,No,0.5,4.0,A
1108,2109,16,Male,Caucasian,Some College,11.8,20,No,High,No,No,No,No,1.0,4.0,A
1109,2110,17,Male,Asian,High School,16.9,15,Yes,High,Yes,No,No,No,2.4,3.0,B
1110,2111,15,Male,Other,Some College,8.8,27,No,Moderate,No,Yes,No,No,0.3,4.0,A
1111,2112,15,Male,Caucasian,High School,0.4,21,No,None,No,Yes,No,Yes,0.4,4.0,A
1112,2113,18,Male,Asian,Bachelor's,1.5,15,No,Moderate,Yes,No,Yes,No,1.6,4.0,A
1113,2114,17,Female,African American,High School,10.2,2,No,High,Yes,Yes,No,No,3.7,0.0,F
1114,2115,17,Female,Other,Higher,19.4,16,No,Low,No,Yes,No,No,2.1,3.0,B
1115,2116,17,Male,Caucasian,Some College,13.9,8,No,Very High,No,Yes,Yes,No,3.3,1.0,F
1116,2117,17,Male,Asian,Some College,1.4,24,No,High,No,No,No,No,0.4,4.0,A
1117,2118,15,Male,Caucasian,Some College,3.8,2,No,High,No,No,No,No,2.8,2.0,D
1118,2119,15,Female,Caucasian,High School,15.4,19,No,High,Yes,No,Yes,Yes,1.8,4.0,A
1119,2120,16,Male,Caucasian,High School,16.8,28,Yes,Moderate,No,No,No,No,0.8,4.0,A
